source_id,doc_type,date,doc_url,name,zip_code,county,full_address,geometry
P0691,VN,2018-09-07,https://www.deq.state.mi.us/aps/downloads/SRN/P0691/P0691_VN_20180907.pdf,DYNAMIC CRUSHING LLC,48809,IONIA,"11621 BELDING RD NE, BELDING, MI","[-85.3807621, 43.0826923]"
P0691,VN,2019-06-05,https://www.deq.state.mi.us/aps/downloads/SRN/P0691/P0691_VN_20190605.pdf,DYNAMIC CRUSHING LLC,48809,IONIA,"11621 BELDING RD NE, BELDING, MI","[-85.3807621, 43.0826923]"
P0691,VN,2020-06-18,https://www.deq.state.mi.us/aps/downloads/SRN/P0691/P0691_VN_20200618.pdf,DYNAMIC CRUSHING LLC,48809,IONIA,"11621 BELDING RD NE, BELDING, MI","[-85.3807621, 43.0826923]"
P0691,VN,2020-09-17,https://www.deq.state.mi.us/aps/downloads/SRN/P0691/P0691_VN_20200917.pdf,DYNAMIC CRUSHING LLC,48809,IONIA,"11621 BELDING RD NE, BELDING, MI","[-85.3807621, 43.0826923]"
P0691,VN,2021-08-19,https://www.deq.state.mi.us/aps/downloads/SRN/P0691/P0691_VN_20210819.pdf,DYNAMIC CRUSHING LLC,48809,IONIA,"11621 BELDING RD NE, BELDING, MI","[-85.3807621, 43.0826923]"
A1702,VN,2019-07-03,https://www.deq.state.mi.us/aps/downloads/SRN/A1702/A1702_VN_20190703.pdf,KASSOUNI MANUFACTURING INC,48809,IONIA,"815 S FRONT ST, BELDING, MI","[-85.23423919999999, 43.0909934]"
A1702,VN,2019-07-24,https://www.deq.state.mi.us/aps/downloads/SRN/A1702/A1702_VN_20190724.pdf,KASSOUNI MANUFACTURING INC,48809,IONIA,"815 S FRONT ST, BELDING, MI","[-85.23423919999999, 43.0909934]"
N1112,VN,2015-05-12,https://www.deq.state.mi.us/aps/downloads/SRN/N1112/N1112_VN_20150512.pdf,W MICHIGAN AUTO STEEL & EN,48809,IONIA,"550 E ELLIS, BELDING, MI","[-85.22228539999999, 43.1035786]"
N1112,VN,2019-09-16,https://www.deq.state.mi.us/aps/downloads/SRN/N1112/N1112_VN_20190916.pdf,W MICHIGAN AUTO STEEL & EN,48809,IONIA,"550 E ELLIS, BELDING, MI","[-85.22228539999999, 43.1035786]"
N1112,VN,2020-07-31,https://www.deq.state.mi.us/aps/downloads/SRN/N1112/N1112_VN_20200731.pdf,W MICHIGAN AUTO STEEL & EN,48809,IONIA,"550 E ELLIS, BELDING, MI","[-85.22228539999999, 43.1035786]"
P0676,VN,2016-01-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0676/P0676_VN_20160106.PDF,WIESEN POWDER COAT,48809,IONIA,"8634 STOREY ROAD, BELDING, MI","[-85.2616966, 43.1106223]"
N6873,VN,2019-06-12,https://www.deq.state.mi.us/aps/downloads/SRN/N6873/N6873_VN_20190612.pdf,DTE ELECTRIC COMPANY - RENAISSANCE POWER PLANT,48811,MONTCALM,"950 N. DIVISION STREET, CARSON CITY, MI","[-84.84631, 43.1851804]"
N6873,VN,2019-09-18,https://www.deq.state.mi.us/aps/downloads/SRN/N6873/N6873_VN_20190918.pdf,DTE ELECTRIC COMPANY - RENAISSANCE POWER PLANT,48811,MONTCALM,"950 N. DIVISION STREET, CARSON CITY, MI","[-84.84631, 43.1851804]"
N6873,VN,2021-02-11,https://www.deq.state.mi.us/aps/downloads/SRN/N6873/N6873_VN_20210211.pdf,DTE ELECTRIC COMPANY - RENAISSANCE POWER PLANT,48811,MONTCALM,"950 N. DIVISION STREET, CARSON CITY, MI","[-84.84631, 43.1851804]"
P0152,VN,2017-06-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0152/P0152_VN_20170606.pdf,"MICHIGAN DEPT OF TECHNOLOGY, MANAGEMENT AND BUDGET",48821,EATON,"7432 PARSONS DR., DIMONDALE, MI","[-84.6747065, 42.6748388]"
A1571,VN,2016-08-09,https://www.deq.state.mi.us/aps/downloads/SRN/A1571/A1571_VN_20160809.pdf,"HUNTSMAN ADVANCED MATERIALS AMERICAS, LLC.",48823,INGHAM,"4917 DAWN AVE, EAST LANSING, MI","[-84.4515608, 42.7249298]"
K3249,VN,2016-09-09,https://www.deq.state.mi.us/aps/downloads/SRN/K3249/K3249_VN_20160909.pdf,MICHIGAN STATE UNIVERSITY,48823,INGHAM,"426 AUDITORIUM RD., EAST LANSING, MI","[-84.4815268, 42.7296495]"
K3249,VN,2017-07-21,https://www.deq.state.mi.us/aps/downloads/SRN/K3249/K3249_VN_20170721.pdf,MICHIGAN STATE UNIVERSITY,48823,INGHAM,"426 AUDITORIUM RD., EAST LANSING, MI","[-84.4815268, 42.7296495]"
P0725,VN,2016-08-09,https://www.deq.state.mi.us/aps/downloads/SRN/P0725/P0725_VN_20160809.pdf,EATON RAPIDS ELECTRIC DEPARTMENT,48827,EATON,"300 MARKET STREE, EATON RAPIDS, MI","[-84.6539231, 42.5166112]"
N7347,VN,2019-05-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7347/N7347_VN_20190517.pdf,"LAKELAND MILLS, INC.",48829,MONTCALM,"1 LAKELAND PLACE, EDMORE, MI","[-85.0293548, 43.4049758]"
N7413,VN,2013-12-06,https://www.deq.state.mi.us/aps/downloads/SRN/N7413/N7413_VN_20131206.pdf,VENTRA FOWLERVILLE LLC,48836,LIVINGSTON,"8887 WEST GRAND RIVER AVENUE, FOWLERVILLE, MI","[-84.09022949999999, 42.65995179999999]"
N7413,VN,2014-01-08,https://www.deq.state.mi.us/aps/downloads/SRN/N7413/N7413_VN_20140108.pdf,VENTRA FOWLERVILLE LLC,48836,LIVINGSTON,"8887 WEST GRAND RIVER AVENUE, FOWLERVILLE, MI","[-84.09022949999999, 42.65995179999999]"
N7413,VN,2019-03-21,https://www.deq.state.mi.us/aps/downloads/SRN/N7413/N7413_VN_20190321.pdf,VENTRA FOWLERVILLE LLC,48836,LIVINGSTON,"8887 WEST GRAND RIVER AVENUE, FOWLERVILLE, MI","[-84.09022949999999, 42.65995179999999]"
N7413,VN,2021-03-09,https://www.deq.state.mi.us/aps/downloads/SRN/N7413/N7413_VN_20210309.pdf,VENTRA FOWLERVILLE LLC,48836,LIVINGSTON,"8887 WEST GRAND RIVER AVENUE, FOWLERVILLE, MI","[-84.09022949999999, 42.65995179999999]"
B6202,VN,2016-01-22,https://www.deq.state.mi.us/aps/downloads/SRN/B6202/B6202_VN_20160122.pdf,"E-T-M ENTERPRISES, INC.",48837,EATON,"920 N. CLINTON ST., GRAND LEDGE, MI","[-84.7389836, 42.7616968]"
B7349,VN,2017-06-19,https://www.deq.state.mi.us/aps/downloads/SRN/B7349/B7349_VN_20170619.pdf,ROBERTS SINTO CORP.,48837,EATON,"150 ORCHARD STREET, GRAND LEDGE, MI","[-84.7374737, 42.7576326]"
B7349,VN,2017-07-20,https://www.deq.state.mi.us/aps/downloads/SRN/B7349/B7349_VN_20170720.pdf,ROBERTS SINTO CORP.,48837,EATON,"150 ORCHARD STREET, GRAND LEDGE, MI","[-84.7374737, 42.7576326]"
B7349,VN,2017-08-18,https://www.deq.state.mi.us/aps/downloads/SRN/B7349/B7349_VN_20170818.pdf,ROBERTS SINTO CORP.,48837,EATON,"150 ORCHARD STREET, GRAND LEDGE, MI","[-84.7374737, 42.7576326]"
N7688,VN,2018-08-02,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20180802.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2019-03-18,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20190318.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2019-10-03,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20191003.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2020-06-04,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20200604.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2020-10-01,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20201001.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2021-08-26,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20210826.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
N7688,VN,2021-09-10,https://www.deq.state.mi.us/aps/downloads/SRN/N7688/N7688_VN_20210910.pdf,"DICASTAL NORTH AMERICA, INC.",48838,MONTCALM,"1 DICASTAL DR., GREENVILLE, MI","[-85.2353479, 43.1933539]"
B7288,VN,2017-09-13,https://www.deq.state.mi.us/aps/downloads/SRN/B7288/B7288_VN_20170913.pdf,FEDERAL MOGUL CORP,48838,MONTCALM,"510 E GROVE ST, GREENVILLE, MI","[-85.2443452, 43.1827912]"
N6976,VN,2016-01-28,https://www.deq.state.mi.us/aps/downloads/SRN/N6976/N6976_VN_20160128.pdf,HUNTINGTON FOAM LLC,48838,MONTCALM,"1323 MOORE DRIVE, GREENVILLE, MI","[-85.231974, 43.1879251]"
B1737,VN,2016-03-30,https://www.deq.state.mi.us/aps/downloads/SRN/B1737/B1737_VN_20160330.pdf,KENT FOUNDRY CO.,48838,MONTCALM,"1413 CALLAGHAN ST., GREENVILLE, MI","[-85.2281716, 43.18603040000001]"
B1737,VN,2021-07-29,https://www.deq.state.mi.us/aps/downloads/SRN/B1737/B1737_VN_20210729.pdf,KENT FOUNDRY CO.,48838,MONTCALM,"1413 CALLAGHAN ST., GREENVILLE, MI","[-85.2281716, 43.18603040000001]"
N0830,VN,2020-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/N0830/N0830_VN_20200206.pdf,QG PRINTING II LLC,48838,MONTCALM,"1321 VAN DEINSE STREET, GREENVILLE, MI","[-85.231974, 43.1912467]"
N7436,VN,2014-05-02,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20140502.pdf,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2015-05-04,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20150504.PDF,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2015-09-25,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20150925.PDF,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2016-05-02,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20160502.pdf,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2016-05-23,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20160523.pdf,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2016-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20160817.pdf,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N7436,VN,2017-10-03,https://www.deq.state.mi.us/aps/downloads/SRN/N7436/N7436_VN_20171003.pdf,SHOOK ASPHALT CO. INC.,48838,MONTCALM,"8281 SNOWS LAKE RD., GREENVILLE, MI","[-85.2397086, 43.13308749999999]"
N5391,VN,2017-02-17,https://www.deq.state.mi.us/aps/downloads/SRN/N5391/N5391_VN_20170217.pdf,ORCHID ORTHOPEDIC SOLUTIONS PLANTS A AND B,48842,INGHAM,"1489 CEDAR ST, HOLT, MI","[-84.50374289999999, 42.6265982]"
N5109,VN,2021-02-22,https://www.deq.state.mi.us/aps/downloads/SRN/N5109/N5109_VN_20210222.pdf,CENTURION MEDICAL PRODUCTS,48843,LIVINGSTON,"301 CATRELL DR., HOWELL, MI","[-83.9137107, 42.6055883]"
N5109,VN,2021-04-22,https://www.deq.state.mi.us/aps/downloads/SRN/N5109/N5109_VN_20210422.pdf,CENTURION MEDICAL PRODUCTS,48843,LIVINGSTON,"301 CATRELL DR., HOWELL, MI","[-83.9137107, 42.6055883]"
A2931,VN,2016-03-17,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20160317.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2016-09-07,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20160907.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2016-10-26,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20161026.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2018-05-14,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20180514.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2018-12-20,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20181220.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2019-06-25,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20190625.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2019-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20190903.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
A2931,VN,2019-10-30,https://www.deq.state.mi.us/aps/downloads/SRN/A2931/A2931_VN_20191030.pdf,DIAMOND CHROME PLATING INC,48843,LIVINGSTON,"604 S MICHIGAN, HOWELL, MI","[-83.9327218, 42.6029938]"
U47070110,VN,2016-07-26,https://www.deq.state.mi.us/aps/downloads/SRN/U47070110/U47070110_VN_20160726.pdf,REGAL RECYCLING,48843,LIVINGSTON,"645 LUCY RD, HOWELL, MI","[-83.9137935, 42.5928572]"
K2120,VN,2015-09-15,https://www.deq.state.mi.us/aps/downloads/SRN/K2120/K2120_VN_20150915.PDF,MDOC IONIA FACILITIES,48846,IONIA,"1342 WEST MAIN STREET, IONIA, MI","[-85.0941112, 42.9758934]"
P0549,VN,2015-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/P0549/P0549_VN_20150903.PDF,REST IN PEACE FARMS,48846,IONIA,"700 EAST PECK LAKE ROAD, IONIA, MI","[-85.06040610000001, 42.898644]"
N7125,VN,2021-09-14,https://www.deq.state.mi.us/aps/downloads/SRN/N7125/N7125_VN_20210914.pdf,SUNSET MEMORIAL GARDENS,48846,IONIA,"2811 S STATE STREET, IONIA, MI","[-85.0742582, 42.9445044]"
N0923,VN,2018-05-08,https://www.deq.state.mi.us/aps/downloads/SRN/N0923/N0923_VN_20180508.pdf,"VENTRA IONIA MAIN, LLC",48846,IONIA,"14 N BEARDSLEY ROAD, IONIA, MI","[-85.02821809999999, 42.9873017]"
P0528,VN,2014-08-21,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20140821.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0528,VN,2015-10-29,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20151029.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0528,VN,2015-12-07,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20151207.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0528,VN,2017-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20170608.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0528,VN,2017-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20170717.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0528,VN,2019-03-26,https://www.deq.state.mi.us/aps/downloads/SRN/P0528/P0528_VN_20190326.pdf,FOWLER'S FARM-CITY SALES,48847,GRATIOT,"SOUTH ALGERS AND WASHINGTON, ITHACA, MI","[-84.5764951, 43.2914134]"
P0788,VN,2020-09-22,https://www.deq.state.mi.us/aps/downloads/SRN/P0788/P0788_VN_20200922.pdf,"ZFS ITHACA, LLC",48847,GRATIOT,"1266 E. WASHINGTON ROAD, ITHACA, MI","[-84.5765323, 43.2910528]"
P0788,VN,2020-10-26,https://www.deq.state.mi.us/aps/downloads/SRN/P0788/P0788_VN_20201026.pdf,"ZFS ITHACA, LLC",48847,GRATIOT,"1266 E. WASHINGTON ROAD, ITHACA, MI","[-84.5765323, 43.2910528]"
N7412,VN,2020-11-19,https://www.deq.state.mi.us/aps/downloads/SRN/N7412/N7412_VN_20201119.pdf,CARBON GREEN BIOENERGY,48849,BARRY,"7795 SADDLEBAG LAKE RD, LAKE ODESSA, MI","[-85.07847679999999, 42.7647692]"
N2199,VN,2018-04-17,https://www.deq.state.mi.us/aps/downloads/SRN/N2199/N2199_VN_20180417.pdf,FRANKLIN METALS TRADING CORPORATION,48849,IONIA,"609 TUPPER LAKE ST, LAKE ODESSA, MI","[-85.14356099999999, 42.785865]"
P0541,VN,2014-09-05,https://www.deq.state.mi.us/aps/downloads/SRN/P0541/P0541_VN_20140905.PDF,LAKEWOOD WASTEWATER AUTHORITY,48849,IONIA,"13751 HARWOOD ROAD, LAKE ODESSA, MI","[-85.09380310000002, 42.7887115]"
N8053,VN,2018-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/N8053/N8053_VN_20180717.pdf,HAWKINS HOMESTEAD,48854,INGHAM,"4904 W BARNES RD, MASON, MI","[-84.53833449999999, 42.524209]"
N8053,VN,2021-06-14,https://www.deq.state.mi.us/aps/downloads/SRN/N8053/N8053_VN_20210614.pdf,HAWKINS HOMESTEAD,48854,INGHAM,"4904 W BARNES RD, MASON, MI","[-84.53833449999999, 42.524209]"
U47110552,VN,2019-07-19,https://www.deq.state.mi.us/aps/downloads/SRN/U47110552/U47110552_VN_20190719.pdf,TRUCK-TECH REFURBISHING INC.,48855,LIVINGSTON,"1880 HYDRAULIC DRIVE, HOWELL, MI","[-83.9902362, 42.6253529]"
N2198,VN,2017-04-06,https://www.deq.state.mi.us/aps/downloads/SRN/N2198/N2198_VN_20170406.pdf,GRUPO ANTOLIN HOWELL,48855,LIVINGSTON,"3705  WEST GRAND RIVER RD., HOWELL TWP, MI","[-83.98732249999999, 42.6267055]"
N2198,VN,2017-06-15,https://www.deq.state.mi.us/aps/downloads/SRN/N2198/N2198_VN_20170615.pdf,GRUPO ANTOLIN HOWELL,48855,LIVINGSTON,"3705  WEST GRAND RIVER RD., HOWELL TWP, MI","[-83.98732249999999, 42.6267055]"
N6843,VN,2018-12-12,https://www.deq.state.mi.us/aps/downloads/SRN/N6843/N6843_VN_20181212.pdf,CENTRAL MICH CREMATORY,48858,INGHAM,"455 N MASON, MASON, MI","[-84.44895009999999, 42.58412329999999]"
N6843,VN,2021-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/N6843/N6843_VN_20210923.pdf,CENTRAL MICH CREMATORY,48858,INGHAM,"455 N MASON, MASON, MI","[-84.44895009999999, 42.58412329999999]"
P0156,VN,2014-06-24,https://www.deq.state.mi.us/aps/downloads/SRN/P0156/P0156_VN_20140624.PDF,FISHER CONSTRUCTION AGGREGATES,48858,ISABELLA,"900 S. BRADLEY STREET, MOUNT PLEASANT, MI","[-84.797738, 43.5963685]"
P0156,VN,2021-01-26,https://www.deq.state.mi.us/aps/downloads/SRN/P0156/P0156_VN_20210126.pdf,FISHER CONSTRUCTION AGGREGATES,48858,ISABELLA,"900 S. BRADLEY STREET, MOUNT PLEASANT, MI","[-84.797738, 43.5963685]"
P0623,VN,2015-12-10,https://www.deq.state.mi.us/aps/downloads/SRN/P0623/P0623_VN_20151210.pdf,FUOSS GRAVEL COMPANY,48867,SHIAWASSEE,"777 BUSHA RD, OWOSSO, MI","[-84.2705531, 42.9885136]"
N2430,VN,2017-09-06,https://www.deq.state.mi.us/aps/downloads/SRN/N2430/N2430_VN_20170906.pdf,"GREAT LAKES COMPOSITE, LLC",48867,SHIAWASSEE,"401 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9926892]"
N2430,VN,2017-12-13,https://www.deq.state.mi.us/aps/downloads/SRN/N2430/N2430_VN_20171213.pdf,"GREAT LAKES COMPOSITE, LLC",48867,SHIAWASSEE,"401 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9926892]"
H2781,VN,2020-04-09,https://www.deq.state.mi.us/aps/downloads/SRN/H2781/H2781_VN_20200409.pdf,MOTOR PRODUCTS - A DIVISION OF ALLIED MOTION TECH.,48867,SHIAWASSEE,"201 S DELANEY RD, OWOSSO, MI","[-84.2049873, 42.9948089]"
N0598,VN,2014-06-26,https://www.deq.state.mi.us/aps/downloads/SRN/N0598/N0598_VN_20140626.pdf,PADDLE WHEELER DIV. OF OWOSSO COMPOSITE LLC,48867,SHIAWASSEE,"403 S STATE ST, OWOSSO, MI","[-84.18501169999999, 42.9952613]"
N5587,VN,2017-12-20,https://www.deq.state.mi.us/aps/downloads/SRN/N5587/N5587_VN_20171220.pdf,WOODARD-CM,48867,SHIAWASSEE,"210 S DELANEY RD, OWOSSO, MI","[-84.20910529999999, 42.9942603]"
N5352,VN,2018-06-22,https://www.deq.state.mi.us/aps/downloads/SRN/N5352/N5352_VN_20180622.pdf,CITY OF PORTLAND LIGHT AND POWER,48875,IONIA,"723 EAST GRAND RIVER AVENUE, PORTLAND, MI","[-84.8956697, 42.8687069]"
P0490,VN,2014-02-25,https://www.deq.state.mi.us/aps/downloads/SRN/P0490/P0490_VN_20140225.pdf,MUNICIPAL SUPPLY COMPANY,48875,IONIA,"2 INDUSTRIAL DRIVE, PORTLAND, MI","[-84.9157555, 42.8853973]"
P0490,VN,2014-03-05,https://www.deq.state.mi.us/aps/downloads/SRN/P0490/P0490_VN_20140305.pdf,MUNICIPAL SUPPLY COMPANY,48875,IONIA,"2 INDUSTRIAL DRIVE, PORTLAND, MI","[-84.9157555, 42.8853973]"
N1340,VN,2020-02-28,https://www.deq.state.mi.us/aps/downloads/SRN/N1340/N1340_VN_20200228.pdf,PORTLAND IRON & METAL INC,48875,IONIA,"3130 KNOLL RD   PO BOX 454, PORTLAND, MI","[-85.01177320000001, 42.84973859999999]"
N2157,VN,2020-04-10,https://www.deq.state.mi.us/aps/downloads/SRN/N2157/N2157_VN_20200410.pdf,DEVEREAUX SAWMILL,48877,IONIA,"2872 N HUBBARDSTON RD, PEWAMO, MI","[-84.8447906, 43.0302202]"
N8189,VN,2019-04-17,https://www.deq.state.mi.us/aps/downloads/SRN/N8189/N8189_VN_20190417.pdf,HILDEN OIL CO - HOUSE CRUDE OIL PRODUCTION FAC,48878,ISABELLA,"T 15 N R 14 W  SECTION 18  ISABELLA TWP, ROSEBUSH, MI","[-84.7677927, 43.6991954]"
N8189,VN,2019-06-21,https://www.deq.state.mi.us/aps/downloads/SRN/N8189/N8189_VN_20190621.pdf,HILDEN OIL CO - HOUSE CRUDE OIL PRODUCTION FAC,48878,ISABELLA,"T 15 N R 14 W  SECTION 18  ISABELLA TWP, ROSEBUSH, MI","[-84.7677927, 43.6991954]"
N7361,VN,2018-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/N7361/N7361_VN_20180717.pdf,"LES MILLER & SONS AGGREGATES, INC.",48879,CLINTON,"7250 N. FOREST HILL RD., SAINT JOHNS, MI","[-84.6798597, 43.0929824]"
N5724,VN,2015-01-22,https://www.deq.state.mi.us/aps/downloads/SRN/N5724/N5724_VN_20150122.pdf,CITY OF ST. LOUIS,48880,GRATIOT,"412 N. MILL ST., SAINT LOUIS, MI","[-84.6077218, 43.4124469]"
N6821,VN,2015-04-01,https://www.deq.state.mi.us/aps/downloads/SRN/N6821/N6821_VN_20150401.PDF,RELIABLE RELAMPING INC,48881,IONIA,"6459 NASH HWY, SARANAC, MI","[-85.2420249, 42.8946754]"
N3392,VN,2014-10-03,https://www.deq.state.mi.us/aps/downloads/SRN/N3392/N3392_VN_20141003.PDF,DTE GAS COMPANY - TAGGART COMPRESSOR STATION,48886,MONTCALM,"10450  NEVINS ROAD, SIX LAKES, MI","[-85.1434395, 43.4438672]"
U59090184,VN,2016-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/U59090184/U59090184_VN_20160817.pdf,PALLET SOLUTIONS,48891,MONTCALM,"9932 KENDAVILLE RD, VESTABURG, MI","[-84.88653870000002, 43.3640389]"
B8863,VN,2021-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/B8863/B8863_VN_20211004.pdf,ADM GRAIN COMPANY - WEBBERVILLE,48892,INGHAM,"2700 N. STOCKBRIDGE RD, WEBBERVILLE, MI","[-84.19848259999999, 42.6654021]"
P0215,VN,2013-12-04,https://www.deq.state.mi.us/aps/downloads/SRN/P0215/P0215_VN_20131204.pdf,ISABELLA PELLET,48893,ISABELLA,"6900 W BASELINE RD, LAKE ISABELLA, MI","[-84.98626399999999, 43.6400472]"
P0215,VN,2013-12-12,https://www.deq.state.mi.us/aps/downloads/SRN/P0215/P0215_VN_20131212.pdf,ISABELLA PELLET,48893,ISABELLA,"6900 W BASELINE RD, LAKE ISABELLA, MI","[-84.98626399999999, 43.6400472]"
P0215,VN,2014-10-06,https://www.deq.state.mi.us/aps/downloads/SRN/P0215/P0215_VN_20141006.pdf,ISABELLA PELLET,48893,ISABELLA,"6900 W BASELINE RD, LAKE ISABELLA, MI","[-84.98626399999999, 43.6400472]"
P0215,VN,2016-08-30,https://www.deq.state.mi.us/aps/downloads/SRN/P0215/P0215_VN_20160830.pdf,ISABELLA PELLET,48893,ISABELLA,"6900 W BASELINE RD, LAKE ISABELLA, MI","[-84.98626399999999, 43.6400472]"
P0215,VN,2016-10-12,https://www.deq.state.mi.us/aps/downloads/SRN/P0215/P0215_VN_20161012.pdf,ISABELLA PELLET,48893,ISABELLA,"6900 W BASELINE RD, LAKE ISABELLA, MI","[-84.98626399999999, 43.6400472]"
